theta_deg	R
0.876	2.3578934E-001
0.877	2.2683607E-001
0.878	2.1773411E-001
0.879	2.0850660E-001
0.88	1.9917816E-001
0.881	1.8977462E-001
0.882	1.8032296E-001
0.883	1.7085129E-001
0.884	1.6138898E-001
0.885	1.5196657E-001
0.886	1.4261581E-001
0.887	1.3336961E-001
0.888	1.2426166E-001
0.889	1.1532628E-001
0.89	1.0659771E-001
0.891	9.8109730E-002
0.892	8.9895129E-002
0.893	8.1985034E-002
0.894	7.4408665E-002
0.895	6.7192778E-002
0.896	6.0361449E-002
0.897	5.3935725E-002
0.898	4.7933374E-002
0.899	4.2368595E-002
0.9	3.7251875E-002
0.901	3.2589644E-002
0.902	2.8384307E-002
0.903	2.4634054E-002
0.904	2.1332979E-002
0.905	1.8471153E-002
0.906	1.6034840E-002
0.907	1.4006772E-002
0.908	1.2366422E-002
0.909	1.1090404E-002
0.91	1.0152858E-002
0.911	9.5258513E-003
0.912	9.1798622E-003
0.913	9.0841977E-003
0.914	9.2074685E-003
0.915	9.5180590E-003
0.916	9.9845352E-003
0.917	1.0576074E-002
0.918	1.1262840E-002
0.919	1.2016285E-002
0.92	1.2809477E-002
0.921	1.3617325E-002
0.922	1.4416773E-002
0.923	1.5186997E-002
0.924	1.5909499E-002
0.925	1.6568201E-002
0.926	1.7149482E-002
0.927	1.7642185E-002
0.928	1.8037574E-002
0.929	1.8329253E-002
0.93	1.8513074E-002
0.931	1.8587010E-002
0.932	1.8550992E-002
0.933	1.8406803E-002
0.934	1.8157827E-002
0.935	1.7808985E-002
0.936	1.7366482E-002
0.937	1.6837677E-002
0.938	1.6230902E-002
0.939	1.5555306E-002
0.94	1.4820670E-002
0.941	1.4037240E-002
0.942	1.3215574E-002
0.943	1.2366362E-002
0.944	1.1500274E-002
0.945	1.0627827E-002
0.946	9.7592091E-003
0.947	8.9041824E-003
0.948	8.0719478E-003
0.949	7.2710519E-003
0.95	6.5092756E-003
0.951	5.7935659E-003
0.952	5.1299646E-003
0.953	4.5235557E-003
0.954	3.9784224E-003
0.955	3.4976383E-003
0.956	3.0832640E-003
0.957	2.7363652E-003
0.958	2.4570446E-003
0.959	2.2444862E-003
0.96	2.0970083E-003
0.961	2.0121175E-003
0.962	1.9865837E-003
0.963	2.0165069E-003
0.964	2.0973997E-003
0.965	2.2242689E-003
0.966	2.3917009E-003
0.967	2.5939448E-003
0.968	2.8250110E-003
0.969	3.0787538E-003
0.97	3.3489703E-003
0.971	3.6294861E-003
0.972	3.9142529E-003
0.973	4.1974355E-003
0.974	4.4734897E-003
0.975	4.7372370E-003
0.976	4.9839332E-003
0.977	5.2093137E-003
0.978	5.4096351E-003
0.979	5.5817063E-003
0.98	5.7229018E-003
0.981	5.8311727E-003
0.982	5.9050540E-003
