theta_deg	R
0.447	1.5919575E-002
0.448	1.5578723E-002
0.449	1.5182025E-002
0.45	1.4738815E-002
0.451	1.4260411E-002
0.452	1.3759631E-002
0.453	1.3250230E-002
0.454	1.2746346E-002
0.455	1.2261861E-002
0.456	1.1809871E-002
0.457	1.1402113E-002
0.458	1.1048534E-002
0.459	1.0756874E-002
0.46	1.0532390E-002
0.461	1.0377710E-002
0.462	1.0292720E-002
0.463	1.0274641E-002
0.464	1.0318171E-002
0.465	1.0415726E-002
0.466	1.0557756E-002
0.467	1.0733156E-002
0.468	1.0929693E-002
0.469	1.1134490E-002
0.47	1.1334524E-002
0.471	1.1517119E-002
0.472	1.1670454E-002
0.473	1.1783986E-002
0.474	1.1848875E-002
0.475	1.1858298E-002
0.476	1.1807716E-002
0.477	1.1695011E-002
0.478	1.1520571E-002
0.479	1.1287228E-002
0.48	1.1000128E-002
0.481	1.0666495E-002
0.482	1.0295340E-002
0.483	9.8970747E-003
0.484	9.4830953E-003
0.485	9.0653496E-003
0.486	8.6558396E-003
0.487	8.2662106E-003
0.488	7.9072835E-003
0.489	7.5886892E-003
0.49	7.3185177E-003
0.491	7.1030580E-003
0.492	6.9465870E-003
0.493	6.8512480E-003
0.494	6.8170046E-003
0.495	6.8416609E-003
0.496	6.9209631E-003
0.497	7.0487713E-003
0.498	7.2172843E-003
0.499	7.4173454E-003
0.5	7.6387683E-003
0.501	7.8707160E-003
0.502	8.1021115E-003
0.503	8.3220135E-003
0.504	8.5200388E-003
0.505	8.6867036E-003
0.506	8.8137565E-003
0.507	8.8944500E-003
0.508	8.9237541E-003
0.509	8.8985087E-003
0.51	8.8175219E-003
0.511	8.6815981E-003
0.512	8.4934803E-003
0.513	8.2577672E-003
0.514	7.9807322E-003
0.515	7.6700961E-003
0.516	7.3347529E-003
0.517	6.9844392E-003
0.518	6.6293888E-003
0.519	6.2799612E-003
0.52	5.9462818E-003
0.521	5.6378879E-003
0.522	5.3633992E-003
0.523	5.1302435E-003
0.524	4.9444046E-003
0.525	4.8102401E-003
0.526	4.7303429E-003
0.527	4.7054775E-003
0.528	4.7345636E-003
0.529	4.8147128E-003
0.53	4.9413522E-003
0.531	5.1083779E-003
0.532	5.3083720E-003
0.533	5.5328622E-003
0.534	5.7726186E-003
0.535	6.0179709E-003
0.536	6.2591466E-003
0.537	6.4865937E-003
0.538	6.6913157E-003
0.539	6.8651559E-003
0.54	7.0010731E-003
0.541	7.0933513E-003
0.542	7.1377931E-003
0.543	7.1318294E-003
0.544	7.0745898E-003
0.545	6.9669220E-003
0.546	6.8113436E-003
0.547	6.6119409E-003
0.548	6.3742427E-003
0.549	6.1050165E-003
0.55	5.8120484E-003
0.551	5.5038929E-003
0.552	5.1895925E-003
0.553	4.8783822E-003
0.554	4.5793909E-003
0.555	4.3013487E-003
0.556	4.0522846E-003
0.557	3.8392814E-003
0.558	3.6682226E-003
0.559	3.5436205E-003
0.56	3.4684713E-003
0.561	3.4441687E-003
0.562	3.4704825E-003
0.563	3.5455874E-003
0.564	3.6661301E-003
0.565	3.8273556E-003
0.566	4.0232609E-003
0.567	4.2467760E-003
0.568	4.4899783E-003
0.569	4.7443360E-003
0.57	5.0009554E-003
0.571	5.2508786E-003
0.572	5.4853586E-003
0.573	5.6961621E-003
0.574	5.8758482E-003
0.575	6.0180235E-003
0.576	6.1175567E-003
0.577	6.1707315E-003
0.578	6.1753592E-003
0.579	6.1308066E-003
0.58	6.0379803E-003
0.581	5.8992733E-003
0.582	5.7184561E-003
0.583	5.5005602E-003
0.584	5.2517266E-003
0.585	4.9790554E-003
0.586	4.6904199E-003
0.587	4.3942505E-003
0.588	4.0992973E-003
0.589	3.8143701E-003
0.59	3.5480363E-003
0.591	3.3083274E-003
0.592	3.1024569E-003
0.593	2.9365642E-003
0.594	2.8155153E-003
0.595	2.7427543E-003
0.596	2.7202105E-003
0.597	2.7482689E-003
0.598	2.8257812E-003
0.599	2.9501184E-003
0.6	3.1172540E-003
0.601	3.3218784E-003
0.602	3.5575461E-003
0.603	3.8168542E-003
0.604	4.0916563E-003
0.605	4.3732994E-003
0.606	4.6529025E-003
0.607	4.9216421E-003
0.608	5.1710312E-003
0.609	5.3931996E-003
0.61	5.5811373E-003
0.611	5.7289018E-003
0.612	5.8317902E-003
0.613	5.8864616E-003
0.614	5.8910209E-003
0.615	5.8450704E-003
0.616	5.7497048E-003
0.617	5.6074997E-003
0.618	5.4224306E-003
0.619	5.1997798E-003
0.62	4.9459916E-003
0.621	4.6684863E-003
0.622	4.3754554E-003
0.623	4.0756096E-003
0.624	3.7779273E-003
0.625	3.4913730E-003
0.626	3.2246339E-003
0.627	2.9858544E-003
0.628	2.7823870E-003
0.629	2.6205729E-003
0.63	2.5055497E-003
0.631	2.4410961E-003
0.632	2.4295182E-003
0.633	2.4715739E-003
0.634	2.5664475E-003
0.635	2.7117729E-003
0.636	2.9036915E-003
0.637	3.1369610E-003
0.638	3.4051039E-003
0.639	3.7005884E-003
0.64	4.0150392E-003
0.641	4.3394770E-003
0.642	4.6645692E-003
0.643	4.9809059E-003
0.644	5.2792733E-003
0.645	5.5509228E-003
0.646	5.7878327E-003
0.647	5.9829704E-003
0.648	6.1304932E-003
0.649	6.2259375E-003
0.65	6.2663588E-003
0.651	6.2504211E-003
0.652	6.1784447E-003
0.653	6.0524023E-003
0.654	5.8758706E-003
0.655	5.6539220E-003
0.656	5.3930129E-003
0.657	5.1007872E-003
0.658	4.7858981E-003
0.659	4.4577564E-003
0.66	4.1262796E-003
0.661	3.8016159E-003
0.662	3.4938543E-003
0.663	3.2127292E-003
0.664	2.9673318E-003
0.665	2.7658378E-003
0.666	2.6152565E-003
0.667	2.5212115E-003
0.668	2.4877628E-003
0.669	2.5172671E-003
0.67	2.6102876E-003
0.671	2.7655526E-003
0.672	2.9799612E-003
0.673	3.2486538E-003
0.674	3.5651191E-003
0.675	3.9213696E-003
0.676	4.3081543E-003
0.677	4.7152285E-003
0.678	5.1316353E-003
0.679	5.5460478E-003
0.68	5.9470888E-003
0.681	6.3236724E-003
0.682	6.6653378E-003
0.683	6.9625461E-003
0.684	7.2069676E-003
0.685	7.3917191E-003
0.686	7.5115669E-003
0.687	7.5630802E-003
0.688	7.5447387E-003
0.689	7.4569937E-003
0.69	7.3022773E-003
0.691	7.0849694E-003
0.692	6.8113012E-003
0.693	6.4892336E-003
0.694	6.1282585E-003
0.695	5.7391836E-003
0.696	5.3338376E-003
0.697	4.9247728E-003
0.698	4.5248969E-003
0.699	4.1471352E-003
0.7	3.8040297E-003
0.701	3.5073985E-003
0.702	3.2679709E-003
0.703	3.0950725E-003
0.704	2.9963346E-003
0.705	2.9774476E-003
0.706	3.0419624E-003
0.707	3.1911368E-003
0.708	3.4238496E-003
0.709	3.7365768E-003
0.71	4.1234368E-003
0.711	4.5763133E-003
0.712	5.0850441E-003
0.713	5.6376816E-003
0.714	6.2208129E-003
0.715	6.8199271E-003
0.716	7.4198195E-003
0.717	8.0050193E-003
0.718	8.5602282E-003
0.719	9.0707606E-003
0.72	9.5229652E-003
0.721	9.9046137E-003
0.722	1.0205269E-002
0.723	1.0416615E-002
0.724	1.0532694E-002
0.725	1.0550162E-002
0.726	1.0468409E-002
0.727	1.0289641E-002
0.728	1.0018921E-002
0.729	9.6640615E-003
0.73	9.2355330E-003
0.731	8.7462235E-003
0.732	8.2111619E-003
0.733	7.6471656E-003
