theta_deg	R_normalised
3.52775	9.30266e-06
3.52925	1.3954e-05
3.53075	1.02329e-05
3.53225	9.30266e-06
3.53375	1.30237e-05
3.53525	1.11632e-05
3.53675	7.44213e-06
3.53825	7.44213e-06
3.53975	5.5816e-06
3.54125	1.11632e-05
3.54275	1.02329e-05
3.54425	3.72107e-06
3.54575	1.02329e-05
3.54725	7.44213e-06
3.54875	3.72107e-06
3.55025	9.30266e-06
3.55175	1.86053e-06
3.55325	6.51186e-06
3.55475	9.30266e-06
3.55625	9.30266e-07
3.55775	1.86053e-06
3.55925	4.65133e-06
3.56075	9.30266e-07
3.56225	2.7908e-06
3.56375	1.86053e-06
3.56525	9.30266e-07
3.56675	9.30266e-07
3.56825	1.86053e-06
3.56975	2.7908e-06
3.57125	9.30266e-07
3.57275	9.30266e-07
3.57425	9.30266e-07
3.57575	9.30266e-07
3.57725	9.30266e-07
3.57875	9.30266e-07
3.58025	9.30266e-07
3.58175	9.30266e-07
3.58325	9.30266e-07
3.58475	9.30266e-07
3.58625	2.7908e-06
3.58775	9.30266e-07
3.58925	9.30266e-07
3.59075	9.30266e-07
3.59225	9.30266e-07
3.59375	9.30266e-07
3.59525	9.30266e-07
3.59675	9.30266e-07
3.59825	9.30266e-07
3.59975	1.86053e-06
3.60125	9.30266e-07
3.60275	9.30266e-07
3.60425	9.30266e-07
3.60575	9.30266e-07
3.60725	9.30266e-07
3.60875	9.30266e-07
3.61025	9.30266e-07
3.61175	9.30266e-07
3.61325	9.30266e-07
3.61475	9.30266e-07
3.61625	9.30266e-07
3.61775	9.30266e-07
3.61925	9.30266e-07
3.62075	9.30266e-07
3.62225	9.30266e-07
3.62375	9.30266e-07
3.62525	9.30266e-07
3.62675	9.30266e-07
3.62825	9.30266e-07
3.62975	9.30266e-07
3.63125	9.30266e-07
3.63275	9.30266e-07
3.63425	9.30266e-07
3.63575	1.86053e-06
3.63725	9.30266e-07
3.63875	2.7908e-06
3.64025	9.30266e-07
3.64175	9.30266e-07
3.64325	1.86053e-06
3.64475	9.30266e-07
3.64625	9.30266e-07
3.64775	1.86053e-06
3.64925	9.30266e-07
3.65075	9.30266e-07
3.65225	9.30266e-07
3.65375	9.30266e-07
3.65525	9.30266e-07
3.65675	9.30266e-07
3.65825	9.30266e-07
3.65975	9.30266e-07
3.66125	9.30266e-07
3.66275	9.30266e-07
3.66425	9.30266e-07
3.66575	9.30266e-07
3.66725	9.30266e-07
3.66875	9.30266e-07
3.67025	9.30266e-07
3.67175	9.30266e-07
3.67325	9.30266e-07
3.67475	9.30266e-07
3.67625	9.30266e-07
3.67775	9.30266e-07
3.67925	9.30266e-07
3.68075	9.30266e-07
3.68225	1.86053e-06
3.68375	9.30266e-07
3.68525	9.30266e-07
3.68675	9.30266e-07
3.68825	1.86053e-06
3.68975	9.30266e-07
3.69125	9.30266e-07
3.69275	9.30266e-07
3.69425	9.30266e-07
3.69575	9.30266e-07
3.69725	9.30266e-07
3.69875	9.30266e-07
3.70025	9.30266e-07
3.70175	9.30266e-07
3.70325	9.30266e-07
3.70475	9.30266e-07
3.70625	9.30266e-07
3.70775	9.30266e-07
3.70925	9.30266e-07
3.71075	9.30266e-07
3.71225	9.30266e-07
3.71375	9.30266e-07
3.71525	9.30266e-07
3.71675	9.30266e-07
3.71825	9.30266e-07
3.71975	9.30266e-07
3.72125	9.30266e-07
3.72275	9.30266e-07
3.72425	9.30266e-07
3.72575	9.30266e-07
3.72725	9.30266e-07
3.72875	9.30266e-07
3.73025	9.30266e-07
3.73175	9.30266e-07
3.73325	9.30266e-07
3.73475	9.30266e-07
3.73625	9.30266e-07
3.73775	9.30266e-07
3.73925	9.30266e-07
3.74075	9.30266e-07
3.74225	9.30266e-07
3.74375	1.86053e-06
3.74525	9.30266e-07
3.74675	9.30266e-07
3.74825	9.30266e-07
3.74975	9.30266e-07
3.75125	9.30266e-07
3.75275	9.30266e-07
3.75425	9.30266e-07
3.75575	9.30266e-07
3.75725	1.86053e-06
3.75875	9.30266e-07
3.76025	9.30266e-07
3.76175	9.30266e-07
3.76325	9.30266e-07
3.76475	9.30266e-07
3.76625	9.30266e-07
3.76775	9.30266e-07
3.76925	9.30266e-07
3.77075	9.30266e-07
3.77225	9.30266e-07
3.77375	9.30266e-07
3.77525	9.30266e-07
3.77675	9.30266e-07
3.77825	9.30266e-07
3.77975	9.30266e-07
3.78125	9.30266e-07
3.78275	9.30266e-07
3.78425	9.30266e-07
3.78575	9.30266e-07
3.78725	9.30266e-07
3.78875	9.30266e-07
3.79025	9.30266e-07
3.79175	9.30266e-07
3.79325	9.30266e-07
3.79475	9.30266e-07
3.79625	9.30266e-07
3.79775	9.30266e-07
3.79925	9.30266e-07
3.80075	9.30266e-07
3.80225	9.30266e-07
3.80375	9.30266e-07
3.80525	9.30266e-07
3.80675	9.30266e-07
3.80825	9.30266e-07
3.80975	9.30266e-07
3.81125	9.30266e-07
3.81275	9.30266e-07
3.81425	9.30266e-07
3.81575	9.30266e-07
3.81725	9.30266e-07
3.81875	9.30266e-07
3.82025	9.30266e-07
3.82175	9.30266e-07
3.82325	9.30266e-07
3.82475	2.7908e-06
3.82625	9.30266e-07
3.82775	9.30266e-07
3.82925	9.30266e-07
3.83075	9.30266e-07
3.83225	9.30266e-07
3.83375	9.30266e-07
3.83525	9.30266e-07
3.83675	9.30266e-07
3.83825	9.30266e-07
3.83975	9.30266e-07
3.84125	9.30266e-07
3.84275	9.30266e-07
3.84425	9.30266e-07
3.84575	9.30266e-07
3.84725	9.30266e-07
3.84875	9.30266e-07
3.85025	9.30266e-07
3.85175	9.30266e-07
3.85325	9.30266e-07
3.85475	9.30266e-07
3.85625	9.30266e-07
3.85775	9.30266e-07
3.85925	9.30266e-07
3.86075	9.30266e-07
3.86225	9.30266e-07
3.86375	9.30266e-07
3.86525	9.30266e-07
3.86675	9.30266e-07
3.86825	9.30266e-07
3.86975	9.30266e-07
3.87125	9.30266e-07
3.87275	9.30266e-07
3.87425	9.30266e-07
3.87575	9.30266e-07
3.87725	9.30266e-07
3.87875	9.30266e-07
3.88025	9.30266e-07
3.88175	9.30266e-07
3.88325	9.30266e-07
3.88475	9.30266e-07
3.88625	9.30266e-07
3.88775	9.30266e-07
3.88925	9.30266e-07
3.89075	9.30266e-07
3.89225	9.30266e-07
3.89375	9.30266e-07
3.89525	9.30266e-07
3.89675	9.30266e-07
3.89825	9.30266e-07
3.89975	9.30266e-07
3.90125	9.30266e-07
3.90275	9.30266e-07
3.90425	9.30266e-07
3.90575	9.30266e-07
3.90725	9.30266e-07
3.90875	9.30266e-07
3.91025	9.30266e-07
3.91175	9.30266e-07
3.91325	9.30266e-07
3.91475	9.30266e-07
3.91625	9.30266e-07
3.91775	9.30266e-07
3.91925	2.7908e-06
3.92075	9.30266e-07
3.92225	9.30266e-07
3.92375	9.30266e-07
3.92525	9.30266e-07
3.92675	9.30266e-07
3.92825	9.30266e-07
3.92975	9.30266e-07
3.93125	9.30266e-07
3.93275	9.30266e-07
3.93425	9.30266e-07
3.93575	9.30266e-07
3.93725	9.30266e-07
3.93875	9.30266e-07
3.94025	9.30266e-07
3.94175	9.30266e-07
3.94325	9.30266e-07
3.94475	9.30266e-07
3.94625	9.30266e-07
3.94775	9.30266e-07
3.94925	9.30266e-07
3.95075	9.30266e-07
3.95225	9.30266e-07
3.95375	9.30266e-07
3.95525	9.30266e-07
3.95675	9.30266e-07
3.95825	9.30266e-07
3.95975	2.7908e-06
3.96125	1.86053e-06
3.96275	9.30266e-07
3.96425	9.30266e-07
3.96575	9.30266e-07
3.96725	9.30266e-07
3.96875	9.30266e-07
3.97025	9.30266e-07
3.97175	9.30266e-07
3.97325	9.30266e-07
3.97475	9.30266e-07
3.97625	9.30266e-07
3.97775	9.30266e-07
3.97925	9.30266e-07
3.98075	9.30266e-07
3.98225	9.30266e-07
3.98375	9.30266e-07
3.98525	9.30266e-07
3.98675	9.30266e-07
3.98825	9.30266e-07
3.98975	9.30266e-07
3.99125	9.30266e-07
3.99275	9.30266e-07
3.99425	9.30266e-07
3.99575	9.30266e-07
3.99725	9.30266e-07
3.99875	9.30266e-07
4.00025	9.30266e-07
4.00175	9.30266e-07
4.00325	9.30266e-07
4.00475	9.30266e-07
4.00625	9.30266e-07
4.00775	9.30266e-07
4.00925	9.30266e-07
4.01075	9.30266e-07
4.01225	1.86053e-06
4.01375	9.30266e-07
4.01525	9.30266e-07
4.01675	9.30266e-07
4.01825	9.30266e-07
4.01975	9.30266e-07
4.02125	9.30266e-07
4.02275	9.30266e-07
4.02425	9.30266e-07
4.02575	9.30266e-07
4.02725	9.30266e-07
4.02875	9.30266e-07
4.03025	9.30266e-07
4.03175	9.30266e-07
4.03325	9.30266e-07
4.03475	9.30266e-07
4.03625	9.30266e-07
4.03775	9.30266e-07
4.03925	9.30266e-07
4.04075	9.30266e-07
4.04225	9.30266e-07
4.04375	9.30266e-07
4.04525	9.30266e-07
4.04675	9.30266e-07
4.04825	9.30266e-07
4.04975	9.30266e-07
4.05125	9.30266e-07
4.05275	9.30266e-07
4.05425	9.30266e-07
4.05575	9.30266e-07
4.05725	9.30266e-07
4.05875	9.30266e-07
4.06025	9.30266e-07
4.06175	9.30266e-07
4.06325	9.30266e-07
4.06475	9.30266e-07
4.06625	9.30266e-07
4.06775	9.30266e-07
4.06925	9.30266e-07
4.07075	2.7908e-06
4.07225	9.30266e-07
4.07375	9.30266e-07
4.07525	9.30266e-07
4.07675	9.30266e-07
4.07825	9.30266e-07
4.07975	9.30266e-07
4.08125	9.30266e-07
4.08275	9.30266e-07
4.08425	9.30266e-07
4.08575	9.30266e-07
4.08725	9.30266e-07
4.08875	9.30266e-07
4.09025	9.30266e-07
4.09175	9.30266e-07
4.09325	9.30266e-07
4.09475	9.30266e-07
4.09625	9.30266e-07
4.09775	9.30266e-07
4.09925	9.30266e-07
4.10075	9.30266e-07
4.10225	9.30266e-07
4.10375	9.30266e-07
4.10525	9.30266e-07
4.10675	9.30266e-07
4.10825	9.30266e-07
4.10975	9.30266e-07
4.11125	9.30266e-07
4.11275	9.30266e-07
4.11425	9.30266e-07
4.11575	9.30266e-07
4.11725	9.30266e-07
4.11875	9.30266e-07
4.12025	9.30266e-07
4.12175	9.30266e-07
4.12325	9.30266e-07
4.12475	9.30266e-07
4.12625	9.30266e-07
4.12775	9.30266e-07
4.12925	9.30266e-07
4.13075	9.30266e-07
4.13225	9.30266e-07
4.13375	9.30266e-07
4.13525	9.30266e-07
4.13675	9.30266e-07
4.13825	9.30266e-07
4.13975	9.30266e-07
4.14125	9.30266e-07
4.14275	9.30266e-07
4.14425	9.30266e-07
4.14575	9.30266e-07
4.14725	9.30266e-07
4.14875	9.30266e-07
4.15025	9.30266e-07
4.15175	9.30266e-07
4.15325	9.30266e-07
4.15475	9.30266e-07
4.15625	9.30266e-07
4.15775	9.30266e-07
4.15925	9.30266e-07
4.16075	9.30266e-07
4.16225	9.30266e-07
4.16375	9.30266e-07
4.16525	9.30266e-07
4.16675	9.30266e-07
4.16825	9.30266e-07
4.16975	9.30266e-07
4.17125	9.30266e-07
4.17275	9.30266e-07
4.17425	9.30266e-07
4.17575	9.30266e-07
4.17725	9.30266e-07
4.17875	9.30266e-07
4.18025	9.30266e-07
4.18175	9.30266e-07
4.18325	9.30266e-07
4.18475	9.30266e-07
4.18625	9.30266e-07
4.18775	9.30266e-07
4.18925	9.30266e-07
4.19075	9.30266e-07
4.19225	9.30266e-07
4.19375	9.30266e-07
4.19525	9.30266e-07
4.19675	9.30266e-07
4.19825	9.30266e-07
4.19975	9.30266e-07
4.20125	9.30266e-07
4.20275	9.30266e-07
4.20425	9.30266e-07
4.20575	9.30266e-07
4.20725	9.30266e-07
4.20875	1.86053e-06
4.21025	9.30266e-07
4.21175	9.30266e-07
4.21325	9.30266e-07
4.21475	9.30266e-07
4.21625	1.86053e-06
4.21775	9.30266e-07
4.21925	9.30266e-07
4.22075	9.30266e-07
4.22225	9.30266e-07
4.22375	9.30266e-07
4.22525	9.30266e-07
4.22675	9.30266e-07
4.22825	9.30266e-07
4.22975	9.30266e-07
4.23125	1.86053e-06
4.23275	9.30266e-07
4.23425	9.30266e-07
4.23575	9.30266e-07
4.23725	9.30266e-07
4.23875	9.30266e-07
4.24025	9.30266e-07
4.24175	9.30266e-07
4.24325	1.86053e-06
4.24475	9.30266e-07
4.24625	9.30266e-07
4.24775	9.30266e-07
4.24925	9.30266e-07
4.25075	9.30266e-07
4.25225	9.30266e-07
4.25375	9.30266e-07
4.25525	9.30266e-07
4.25675	9.30266e-07
4.25825	9.30266e-07
4.25975	9.30266e-07
4.26125	9.30266e-07
4.26275	9.30266e-07
4.26425	9.30266e-07
4.26575	9.30266e-07
4.26725	9.30266e-07
4.26875	9.30266e-07
4.27025	9.30266e-07
4.27175	9.30266e-07
4.27325	9.30266e-07
4.27475	9.30266e-07
4.27625	9.30266e-07
4.27775	9.30266e-07
4.27925	9.30266e-07
4.28075	9.30266e-07
4.28225	9.30266e-07
4.28375	9.30266e-07
4.28525	9.30266e-07
4.28675	9.30266e-07
4.28825	9.30266e-07
4.28975	9.30266e-07
4.29125	9.30266e-07
4.29275	9.30266e-07
4.29425	9.30266e-07
4.29575	9.30266e-07
4.29725	9.30266e-07
4.29875	2.7908e-06
4.30025	9.30266e-07
4.30175	9.30266e-07
4.30325	9.30266e-07
4.30475	9.30266e-07
4.30625	9.30266e-07
4.30775	9.30266e-07
4.30925	9.30266e-07
4.31075	9.30266e-07
4.31225	9.30266e-07
4.31375	9.30266e-07
4.31525	9.30266e-07
4.31675	9.30266e-07
4.31825	9.30266e-07
4.31975	9.30266e-07
4.32125	9.30266e-07
4.32275	9.30266e-07
4.32425	9.30266e-07
4.32575	9.30266e-07
4.32725	9.30266e-07
4.32875	9.30266e-07
4.33025	9.30266e-07
4.33175	9.30266e-07
4.33325	9.30266e-07
4.33475	9.30266e-07
4.33625	9.30266e-07
4.33775	9.30266e-07
4.33925	9.30266e-07
4.34075	9.30266e-07
4.34225	9.30266e-07
4.34375	9.30266e-07
4.34525	9.30266e-07
4.34675	9.30266e-07
4.34825	9.30266e-07
4.34975	9.30266e-07
4.35125	9.30266e-07
4.35275	9.30266e-07
4.35425	9.30266e-07
4.35575	9.30266e-07
4.35725	9.30266e-07
4.35875	9.30266e-07
4.36025	9.30266e-07
4.36175	9.30266e-07
4.36325	9.30266e-07
4.36475	9.30266e-07
4.36625	9.30266e-07
4.36775	9.30266e-07
4.36925	9.30266e-07
4.37075	9.30266e-07
4.37225	9.30266e-07
4.37375	1.86053e-06
4.37525	9.30266e-07
4.37675	9.30266e-07
4.37825	9.30266e-07
4.37975	9.30266e-07
4.38125	9.30266e-07
4.38275	9.30266e-07
4.38425	9.30266e-07
4.38575	9.30266e-07
4.38725	9.30266e-07
4.38875	9.30266e-07
4.39025	9.30266e-07
4.39175	9.30266e-07
4.39325	9.30266e-07
4.39475	9.30266e-07
4.39625	9.30266e-07
4.39775	9.30266e-07
4.39925	9.30266e-07
4.40075	9.30266e-07
4.40225	9.30266e-07
4.40375	9.30266e-07
4.40525	9.30266e-07
4.40675	9.30266e-07
4.40825	2.7908e-06
4.40975	9.30266e-07
4.41125	1.86053e-06
4.41275	9.30266e-07
4.41425	9.30266e-07
4.41575	9.30266e-07
4.41725	9.30266e-07
4.41875	9.30266e-07
4.42025	9.30266e-07
4.42175	9.30266e-07
4.42325	9.30266e-07
4.42475	9.30266e-07
4.42625	9.30266e-07
4.42775	9.30266e-07
4.42925	9.30266e-07
4.43075	1.86053e-06
4.43225	9.30266e-07
4.43375	9.30266e-07
4.43525	9.30266e-07
4.43675	9.30266e-07
4.43825	9.30266e-07
4.43975	9.30266e-07
4.44125	9.30266e-07
4.44275	9.30266e-07
4.44425	9.30266e-07
4.44575	9.30266e-07
4.44725	9.30266e-07
4.44875	9.30266e-07
4.45025	9.30266e-07
4.45175	9.30266e-07
4.45325	9.30266e-07
4.45475	9.30266e-07
4.45625	9.30266e-07
4.45775	9.30266e-07
4.45925	9.30266e-07
4.46075	9.30266e-07
4.46225	9.30266e-07
4.46375	9.30266e-07
4.46525	9.30266e-07
4.46675	9.30266e-07
4.46825	9.30266e-07
4.46975	9.30266e-07
4.47125	9.30266e-07
4.47275	9.30266e-07
4.47425	9.30266e-07
4.47575	9.30266e-07
4.47725	9.30266e-07
4.47875	9.30266e-07
4.48025	9.30266e-07
4.48175	9.30266e-07
4.48325	9.30266e-07
4.48475	9.30266e-07
4.48625	9.30266e-07
4.48775	9.30266e-07
4.48925	9.30266e-07
4.49075	9.30266e-07
4.49225	9.30266e-07
4.49375	9.30266e-07
4.49525	9.30266e-07
4.49675	9.30266e-07
4.49825	9.30266e-07
4.49975	9.30266e-07
4.50125	9.30266e-07
4.50275	9.30266e-07
4.50425	9.30266e-07
4.50575	9.30266e-07
4.50725	9.30266e-07
4.50875	9.30266e-07
4.51025	9.30266e-07
4.51175	1.86053e-06
4.51325	9.30266e-07
4.51475	9.30266e-07
4.51625	9.30266e-07
4.51775	9.30266e-07
4.51925	9.30266e-07
4.52075	9.30266e-07
4.52225	9.30266e-07
4.52375	9.30266e-07
4.52525	9.30266e-07
4.52675	9.30266e-07
4.52825	9.30266e-07
4.52975	9.30266e-07
4.53125	9.30266e-07
4.53275	1.86053e-06
4.53425	9.30266e-07
4.53575	9.30266e-07
4.53725	9.30266e-07
4.53875	9.30266e-07
4.54025	9.30266e-07
4.54175	9.30266e-07
4.54325	9.30266e-07
4.54475	9.30266e-07
4.54625	9.30266e-07
4.54775	9.30266e-07
4.54925	1.86053e-06
4.55075	9.30266e-07
4.55225	9.30266e-07
4.55375	9.30266e-07
4.55525	9.30266e-07
4.55675	9.30266e-07
4.55825	9.30266e-07
4.55975	9.30266e-07
4.56125	1.86053e-06
4.56275	9.30266e-07
4.56425	9.30266e-07
4.56575	9.30266e-07
4.56725	9.30266e-07
4.56875	9.30266e-07
4.57025	9.30266e-07
4.57175	9.30266e-07
4.57325	9.30266e-07
4.57475	9.30266e-07
4.57625	9.30266e-07
4.57775	9.30266e-07
4.57925	9.30266e-07
4.58075	9.30266e-07
4.58225	9.30266e-07
4.58375	9.30266e-07
4.58525	9.30266e-07
4.58675	9.30266e-07
4.58825	9.30266e-07
4.58975	9.30266e-07
4.59125	9.30266e-07
4.59275	9.30266e-07
4.59425	9.30266e-07
4.59575	9.30266e-07
4.59725	9.30266e-07
4.59875	9.30266e-07
4.60025	9.30266e-07
4.60175	9.30266e-07
4.60325	9.30266e-07
4.60475	9.30266e-07
4.60625	9.30266e-07
4.60775	9.30266e-07
4.60925	9.30266e-07
4.61075	9.30266e-07
4.61225	9.30266e-07
4.61375	9.30266e-07
4.61525	9.30266e-07
4.61675	9.30266e-07
4.61825	9.30266e-07
4.61975	9.30266e-07
4.62125	9.30266e-07
4.62275	9.30266e-07
4.62425	9.30266e-07
4.62575	9.30266e-07
4.62725	9.30266e-07
4.62875	9.30266e-07
4.63025	9.30266e-07
4.63175	9.30266e-07
4.63325	9.30266e-07
4.63475	9.30266e-07
4.63625	9.30266e-07
4.63775	9.30266e-07
4.63925	9.30266e-07
4.64075	9.30266e-07
4.64225	9.30266e-07
4.64375	9.30266e-07
4.64525	9.30266e-07
4.64675	9.30266e-07
4.64825	9.30266e-07
4.64975	9.30266e-07
4.65125	1.86053e-06
4.65275	9.30266e-07
4.65425	9.30266e-07
4.65575	9.30266e-07
4.65725	9.30266e-07
4.65875	9.30266e-07
4.66025	9.30266e-07
4.66175	9.30266e-07
4.66325	9.30266e-07
4.66475	9.30266e-07
4.66625	9.30266e-07
4.66775	9.30266e-07
4.66925	9.30266e-07
4.67075	9.30266e-07
4.67225	9.30266e-07
4.67375	9.30266e-07
4.67525	9.30266e-07
4.67675	9.30266e-07
4.67825	9.30266e-07
4.67975	9.30266e-07
4.68125	9.30266e-07
4.68275	9.30266e-07
4.68425	9.30266e-07
4.68575	9.30266e-07
4.68725	9.30266e-07
4.68875	9.30266e-07
4.69025	9.30266e-07
4.69175	9.30266e-07
4.69325	9.30266e-07
4.69475	9.30266e-07
4.69625	9.30266e-07
4.69775	9.30266e-07
4.69925	9.30266e-07
4.70075	9.30266e-07
4.70225	9.30266e-07
4.70375	9.30266e-07
4.70525	2.7908e-06
4.70675	9.30266e-07
4.70825	9.30266e-07
4.70975	9.30266e-07
4.71125	9.30266e-07
4.71275	9.30266e-07
4.71425	9.30266e-07
4.71575	9.30266e-07
4.71725	9.30266e-07
4.71875	9.30266e-07
4.72025	9.30266e-07
4.72175	9.30266e-07
4.72325	9.30266e-07
4.72475	9.30266e-07
4.72625	9.30266e-07
4.72775	9.30266e-07
4.72925	1.86053e-06
4.73075	9.30266e-07
4.73225	9.30266e-07
4.73375	9.30266e-07
4.73525	9.30266e-07
4.73675	9.30266e-07
4.73825	9.30266e-07
4.73975	9.30266e-07
4.74125	9.30266e-07
4.74275	9.30266e-07
4.74425	9.30266e-07
4.74575	9.30266e-07
4.74725	9.30266e-07
4.74875	9.30266e-07
4.75025	9.30266e-07
4.75175	9.30266e-07
4.75325	9.30266e-07
4.75475	9.30266e-07
4.75625	9.30266e-07
4.75775	9.30266e-07
4.75925	9.30266e-07
4.76075	9.30266e-07
4.76225	9.30266e-07
4.76375	9.30266e-07
4.76525	2.7908e-06
4.76675	9.30266e-07
4.76825	9.30266e-07
4.76975	9.30266e-07
4.77125	9.30266e-07
4.77275	9.30266e-07
4.77425	9.30266e-07
4.77575	9.30266e-07
4.77725	9.30266e-07
4.77875	9.30266e-07
4.78025	9.30266e-07
4.78175	9.30266e-07
4.78325	9.30266e-07
4.78475	9.30266e-07
4.78625	9.30266e-07
4.78775	9.30266e-07
4.78925	9.30266e-07
4.79075	9.30266e-07
4.79225	9.30266e-07
4.79375	9.30266e-07
4.79525	9.30266e-07
4.79675	9.30266e-07
4.79825	9.30266e-07
4.79975	9.30266e-07
4.80125	9.30266e-07
4.80275	9.30266e-07
4.80425	9.30266e-07
4.80575	9.30266e-07
4.80725	9.30266e-07
4.80875	9.30266e-07
4.81025	9.30266e-07
4.81175	9.30266e-07
4.81325	9.30266e-07
4.81475	9.30266e-07
4.81625	9.30266e-07
4.81775	9.30266e-07
4.81925	9.30266e-07
4.82075	9.30266e-07
4.82225	9.30266e-07
4.82375	9.30266e-07
4.82525	9.30266e-07
4.82675	9.30266e-07
4.82825	9.30266e-07
4.82975	9.30266e-07
4.83125	9.30266e-07
4.83275	9.30266e-07
4.83425	9.30266e-07
4.83575	9.30266e-07
4.83725	9.30266e-07
4.83875	9.30266e-07
4.84025	9.30266e-07
4.84175	9.30266e-07
4.84325	9.30266e-07
4.84475	9.30266e-07
4.84625	9.30266e-07
4.84775	9.30266e-07
4.84925	9.30266e-07
4.85075	9.30266e-07
4.85225	9.30266e-07
4.85375	9.30266e-07
4.85525	9.30266e-07
4.85675	9.30266e-07
4.85825	9.30266e-07
4.85975	9.30266e-07
4.86125	9.30266e-07
4.86275	1.86053e-06
4.86425	9.30266e-07
4.86575	9.30266e-07
4.86725	9.30266e-07
4.86875	9.30266e-07
4.87025	9.30266e-07
4.87175	9.30266e-07
4.87325	9.30266e-07
4.87475	9.30266e-07
4.87625	9.30266e-07
4.87775	9.30266e-07
4.87925	9.30266e-07
4.88075	9.30266e-07
4.88225	9.30266e-07
4.88375	9.30266e-07
4.88525	9.30266e-07
4.88675	9.30266e-07
4.88825	9.30266e-07
4.88975	9.30266e-07
4.89125	9.30266e-07
4.89275	9.30266e-07
4.89425	9.30266e-07
4.89575	9.30266e-07
4.89725	9.30266e-07
4.89875	9.30266e-07
4.90025	9.30266e-07
4.90175	1.86053e-06
4.90325	9.30266e-07
4.90475	9.30266e-07
4.90625	1.86053e-06
4.90775	9.30266e-07
4.90925	9.30266e-07
4.91075	9.30266e-07
4.91225	9.30266e-07
4.91375	9.30266e-07
4.91525	9.30266e-07
4.91675	9.30266e-07
4.91825	9.30266e-07
4.91975	9.30266e-07
4.92125	9.30266e-07
4.92275	9.30266e-07
4.92425	9.30266e-07
4.92575	9.30266e-07
4.92725	9.30266e-07
4.92875	9.30266e-07
4.93025	9.30266e-07
4.93175	9.30266e-07
4.93325	9.30266e-07
4.93475	9.30266e-07
4.93625	9.30266e-07
4.93775	9.30266e-07
4.93925	9.30266e-07
4.94075	9.30266e-07
4.94225	9.30266e-07
4.94375	9.30266e-07
4.94525	9.30266e-07
4.94675	9.30266e-07
4.94825	9.30266e-07
4.94975	9.30266e-07
4.95125	9.30266e-07
4.95275	9.30266e-07
4.95425	9.30266e-07
4.95575	9.30266e-07
4.95725	9.30266e-07
4.95875	9.30266e-07
4.96025	9.30266e-07
4.96175	9.30266e-07
4.96325	9.30266e-07
4.96475	9.30266e-07
4.96625	9.30266e-07
4.96775	9.30266e-07
4.96925	9.30266e-07
4.97075	9.30266e-07
4.97225	9.30266e-07
4.97375	9.30266e-07
4.97525	9.30266e-07
4.97675	9.30266e-07
4.97825	9.30266e-07
4.97975	9.30266e-07
4.98125	9.30266e-07
4.98275	9.30266e-07
4.98425	9.30266e-07
4.98575	2.7908e-06
4.98725	9.30266e-07
4.98875	9.30266e-07
4.99025	9.30266e-07
4.99175	9.30266e-07
4.99325	9.30266e-07
4.99475	9.30266e-07
4.99625	9.30266e-07
4.99775	9.30266e-07
4.99925	9.30266e-07
5.00075	9.30266e-07
5.00225	9.30266e-07
5.00375	9.30266e-07
5.00525	9.30266e-07
5.00675	9.30266e-07
5.00825	9.30266e-07
5.00975	9.30266e-07
5.01125	9.30266e-07
5.01275	9.30266e-07
5.01425	9.30266e-07
5.01575	9.30266e-07
5.01725	9.30266e-07
5.01875	9.30266e-07
5.02025	9.30266e-07
5.02175	9.30266e-07
5.02325	9.30266e-07
5.02475	9.30266e-07
5.02625	9.30266e-07
5.02775	9.30266e-07
5.02925	9.30266e-07
5.03075	9.30266e-07
5.03225	9.30266e-07
5.03375	9.30266e-07
5.03525	9.30266e-07
5.03675	9.30266e-07
5.03825	9.30266e-07
5.03975	1.86053e-06
5.04125	9.30266e-07
5.04275	9.30266e-07
5.04425	9.30266e-07
5.04575	9.30266e-07
5.04725	9.30266e-07
5.04875	9.30266e-07
5.05025	9.30266e-07
5.05175	9.30266e-07
5.05325	9.30266e-07
5.05475	9.30266e-07
5.05625	9.30266e-07
5.05775	9.30266e-07
5.05925	9.30266e-07
5.06075	9.30266e-07
5.06225	9.30266e-07
5.06375	9.30266e-07
5.06525	9.30266e-07
5.06675	9.30266e-07
5.06825	9.30266e-07
5.06975	9.30266e-07
5.07125	9.30266e-07
5.07275	9.30266e-07
5.07425	9.30266e-07
5.07575	9.30266e-07
5.07725	9.30266e-07
5.07875	9.30266e-07
5.08025	9.30266e-07
5.08175	9.30266e-07
5.08325	9.30266e-07
5.08475	9.30266e-07
5.08625	9.30266e-07
5.08775	9.30266e-07
5.08925	9.30266e-07
5.09075	9.30266e-07
5.09225	9.30266e-07
5.09375	9.30266e-07
5.09525	9.30266e-07
5.09675	9.30266e-07
5.09825	9.30266e-07
5.09975	9.30266e-07
5.10125	9.30266e-07
5.10275	9.30266e-07
5.10425	9.30266e-07
5.10575	9.30266e-07
5.10725	9.30266e-07
5.10875	9.30266e-07
5.11025	9.30266e-07
5.11175	9.30266e-07
5.11325	9.30266e-07
5.11475	9.30266e-07
5.11625	9.30266e-07
5.11775	9.30266e-07
5.11925	9.30266e-07
5.12075	9.30266e-07
5.12225	9.30266e-07
5.12375	9.30266e-07
5.12525	9.30266e-07
5.12675	9.30266e-07
5.12825	9.30266e-07
5.12975	9.30266e-07
5.13125	9.30266e-07
5.13275	9.30266e-07
5.13425	9.30266e-07
5.13575	9.30266e-07
5.13725	9.30266e-07
5.13875	9.30266e-07
5.14025	9.30266e-07
