theta_deg	R_normalised
3.62975	3.285e-06
3.63125	3.285e-06
3.63275	3.285e-06
3.63425	1.6425e-06
3.63575	1.6425e-06
3.63725	1.6425e-06
3.63875	1.6425e-06
3.64025	1.6425e-06
3.64175	1.6425e-06
3.64325	3.285e-06
3.64475	3.285e-06
3.64625	1.6425e-06
3.64775	1.6425e-06
3.64925	1.6425e-06
3.65075	1.6425e-06
3.65225	3.285e-06
3.65375	3.285e-06
3.65525	1.6425e-06
3.65675	3.285e-06
3.65825	1.6425e-06
3.65975	1.6425e-06
3.66125	1.6425e-06
3.66275	1.6425e-06
3.66425	4.9275e-06
3.66575	3.285e-06
3.66725	1.6425e-06
3.66875	1.6425e-06
3.67025	1.6425e-06
3.67175	1.6425e-06
3.67325	1.6425e-06
3.67475	1.6425e-06
3.67625	1.6425e-06
3.67775	1.6425e-06
3.67925	1.6425e-06
3.68075	1.6425e-06
3.68225	3.285e-06
3.68375	1.6425e-06
3.68525	1.6425e-06
3.68675	1.6425e-06
3.68825	4.9275e-06
3.68975	1.6425e-06
3.69125	1.6425e-06
3.69275	1.6425e-06
3.69425	1.6425e-06
3.69575	1.6425e-06
3.69725	3.285e-06
3.69875	1.6425e-06
3.70025	1.6425e-06
3.70175	1.6425e-06
3.70325	1.6425e-06
3.70475	1.6425e-06
3.70625	4.9275e-06
3.70775	1.6425e-06
3.70925	1.6425e-06
3.71075	1.6425e-06
3.71225	1.6425e-06
3.71375	1.6425e-06
3.71525	1.6425e-06
3.71675	1.6425e-06
3.71825	1.6425e-06
3.71975	1.6425e-06
3.72125	1.6425e-06
3.72275	1.6425e-06
3.72425	1.6425e-06
3.72575	1.6425e-06
3.72725	3.285e-06
3.72875	1.6425e-06
3.73025	1.6425e-06
3.73175	1.6425e-06
3.73325	1.6425e-06
3.73475	1.6425e-06
3.73625	1.6425e-06
3.73775	1.6425e-06
3.73925	1.6425e-06
3.74075	1.6425e-06
3.74225	1.6425e-06
3.74375	1.6425e-06
3.74525	1.6425e-06
3.74675	1.6425e-06
3.74825	1.6425e-06
3.74975	3.285e-06
3.75125	1.6425e-06
3.75275	1.6425e-06
3.75425	1.6425e-06
3.75575	1.6425e-06
3.75725	1.6425e-06
3.75875	1.6425e-06
3.76025	3.285e-06
3.76175	1.6425e-06
3.76325	1.6425e-06
3.76475	1.6425e-06
3.76625	1.6425e-06
3.76775	1.6425e-06
3.76925	1.6425e-06
3.77075	1.6425e-06
3.77225	1.6425e-06
3.77375	1.6425e-06
3.77525	1.6425e-06
3.77675	3.285e-06
3.77825	1.6425e-06
3.77975	1.6425e-06
3.78125	1.6425e-06
3.78275	1.6425e-06
3.78425	1.6425e-06
3.78575	3.285e-06
3.78725	4.9275e-06
3.78875	3.285e-06
3.79025	3.285e-06
3.79175	1.6425e-06
3.79325	1.6425e-06
3.79475	6.57e-06
3.79625	1.6425e-06
3.79775	1.6425e-06
3.79925	1.6425e-06
3.80075	1.6425e-06
3.80225	1.6425e-06
3.80375	1.6425e-06
3.80525	1.6425e-06
3.80675	1.6425e-06
3.80825	1.6425e-06
3.80975	1.6425e-06
3.81125	1.6425e-06
3.81275	1.6425e-06
3.81425	1.6425e-06
3.81575	1.6425e-06
3.81725	1.6425e-06
3.81875	3.285e-06
3.82025	1.6425e-06
3.82175	1.6425e-06
3.82325	1.6425e-06
3.82475	1.6425e-06
3.82625	1.6425e-06
3.82775	1.6425e-06
3.82925	1.6425e-06
3.83075	1.6425e-06
3.83225	1.6425e-06
3.83375	1.6425e-06
3.83525	3.285e-06
3.83675	4.9275e-06
3.83825	1.6425e-06
3.83975	1.6425e-06
3.84125	1.6425e-06
3.84275	1.6425e-06
3.84425	4.9275e-06
3.84575	1.6425e-06
3.84725	1.6425e-06
3.84875	1.6425e-06
3.85025	1.6425e-06
3.85175	1.6425e-06
3.85325	4.9275e-06
3.85475	3.285e-06
3.85625	1.6425e-06
3.85775	1.6425e-06
3.85925	1.6425e-06
3.86075	3.285e-06
3.86225	1.6425e-06
3.86375	1.6425e-06
3.86525	3.285e-06
3.86675	3.285e-06
3.86825	1.6425e-06
3.86975	3.285e-06
3.87125	1.6425e-06
3.87275	1.6425e-06
3.87425	1.6425e-06
3.87575	1.6425e-06
3.87725	1.6425e-06
3.87875	4.9275e-06
3.88025	3.285e-06
3.88175	1.6425e-06
3.88325	1.6425e-06
3.88475	1.6425e-06
3.88625	3.285e-06
3.88775	1.6425e-06
3.88925	1.6425e-06
3.89075	1.6425e-06
3.89225	1.6425e-06
3.89375	4.9275e-06
3.89525	1.6425e-06
3.89675	1.6425e-06
3.89825	1.6425e-06
3.89975	1.6425e-06
3.90125	6.57e-06
3.90275	4.9275e-06
3.90425	1.6425e-06
3.90575	1.6425e-06
3.90725	3.285e-06
3.90875	1.6425e-06
3.91025	1.6425e-06
3.91175	1.6425e-06
3.91325	1.6425e-06
3.91475	3.285e-06
3.91625	1.6425e-06
3.91775	1.6425e-06
3.91925	1.6425e-06
3.92075	1.6425e-06
3.92225	8.2125e-06
3.92375	1.6425e-06
3.92525	1.6425e-06
3.92675	1.6425e-06
3.92825	1.6425e-06
3.92975	3.285e-06
3.93125	1.6425e-06
3.93275	6.57e-06
3.93425	1.6425e-06
3.93575	3.285e-06
3.93725	6.57e-06
3.93875	3.285e-06
3.94025	3.285e-06
3.94175	6.57e-06
3.94325	3.285e-06
3.94475	1.6425e-06
3.94625	1.6425e-06
3.94775	1.6425e-06
3.94925	3.285e-06
3.95075	1.6425e-06
3.95225	3.285e-06
3.95375	1.6425e-06
3.95525	8.2125e-06
3.95675	1.6425e-06
3.95825	3.285e-06
3.95975	1.6425e-06
3.96125	3.285e-06
3.96275	3.285e-06
3.96425	9.855e-06
3.96575	1.6425e-06
3.96725	1.6425e-06
3.96875	3.285e-06
3.97025	3.285e-06
3.97175	6.57e-06
3.97325	1.6425e-06
3.97475	3.285e-06
3.97625	1.6425e-06
3.97775	4.9275e-06
3.97925	8.2125e-06
3.98075	6.57e-06
3.98225	4.9275e-06
3.98375	6.57e-06
3.98525	4.9275e-06
3.98675	9.855e-06
3.98825	1.14975e-05
3.98975	9.855e-06
3.99125	9.855e-06
3.99275	1.14975e-05
3.99425	1.314e-05
3.99575	6.57e-06
3.99725	4.9275e-06
3.99875	4.9275e-06
4.00025	6.57e-06
4.00175	1.6425e-06
4.00325	8.2125e-06
4.00475	1.6425e-06
4.00625	3.285e-06
4.00775	1.6425e-06
4.00925	3.285e-06
4.01075	8.2125e-06
4.01225	1.14975e-05
4.01375	3.285e-06
4.01525	1.14975e-05
4.01675	8.2125e-06
4.01825	1.80675e-05
4.01975	2.46375e-05
4.02125	2.628e-05
4.02275	1.80675e-05
4.02425	1.47825e-05
4.02575	2.79225e-05
4.02725	2.9565e-05
4.02875	4.43475e-05
4.03025	3.12075e-05
4.03175	5.5845e-05
4.03325	7.06275e-05
4.03475	5.5845e-05
4.03625	5.5845e-05
4.03775	5.74875e-05
4.03925	5.09175e-05
4.04075	7.39125e-05
4.04225	5.74875e-05
4.04375	6.2415e-05
4.04525	6.07725e-05
4.04675	6.57e-05
4.04825	5.913e-05
4.04975	7.884e-05
4.05125	0.000101835
4.05275	7.5555e-05
4.05425	8.70525e-05
4.05575	5.256e-05
4.05725	8.2125e-05
4.05875	4.43475e-05
4.06025	5.256e-05
4.06175	5.5845e-05
4.06325	5.42025e-05
4.06475	5.74875e-05
4.06625	3.6135e-05
4.06775	3.44925e-05
4.06925	2.79225e-05
4.07075	3.77775e-05
4.07225	2.13525e-05
4.07375	3.12075e-05
4.07525	1.971e-05
4.07675	1.80675e-05
4.07825	1.14975e-05
4.07975	1.14975e-05
4.08125	1.47825e-05
4.08275	6.57e-06
4.08425	3.285e-06
4.08575	9.855e-06
4.08725	4.9275e-06
4.08875	3.285e-06
4.09025	4.9275e-06
4.09175	8.2125e-06
4.09325	3.285e-06
4.09475	1.6425e-06
4.09625	1.6425e-06
4.09775	1.6425e-06
4.09925	1.6425e-06
4.10075	3.285e-06
4.10225	3.285e-06
4.10375	1.6425e-06
4.10525	1.6425e-06
4.10675	6.57e-06
4.10825	3.285e-06
4.10975	4.9275e-06
4.11125	1.6425e-06
4.11275	3.285e-06
4.11425	1.6425e-06
4.11575	1.6425e-06
4.11725	1.6425e-06
4.11875	1.6425e-06
4.12025	1.6425e-06
4.12175	1.6425e-06
4.12325	1.6425e-06
4.12475	1.6425e-06
4.12625	1.6425e-06
4.12775	1.6425e-06
4.12925	1.6425e-06
4.13075	3.285e-06
4.13225	1.6425e-06
4.13375	1.6425e-06
4.13525	1.6425e-06
4.13675	1.6425e-06
4.13825	1.6425e-06
4.13975	1.6425e-06
4.14125	1.6425e-06
4.14275	1.6425e-06
4.14425	1.6425e-06
4.14575	1.6425e-06
4.14725	1.6425e-06
4.14875	1.6425e-06
4.15025	3.285e-06
4.15175	3.285e-06
4.15325	1.6425e-06
4.15475	1.6425e-06
4.15625	1.6425e-06
4.15775	3.285e-06
4.15925	1.6425e-06
4.16075	3.285e-06
4.16225	1.6425e-06
4.16375	1.6425e-06
4.16525	1.6425e-06
4.16675	3.285e-06
4.16825	1.6425e-06
4.16975	1.6425e-06
4.17125	1.6425e-06
4.17275	1.6425e-06
4.17425	1.6425e-06
4.17575	1.6425e-06
4.17725	1.6425e-06
4.17875	1.6425e-06
4.18025	1.6425e-06
4.18175	1.6425e-06
4.18325	1.6425e-06
4.18475	1.6425e-06
4.18625	1.6425e-06
4.18775	1.6425e-06
4.18925	1.6425e-06
4.19075	1.6425e-06
4.19225	1.6425e-06
4.19375	1.6425e-06
4.19525	1.6425e-06
4.19675	1.6425e-06
4.19825	1.6425e-06
4.19975	1.6425e-06
4.20125	1.6425e-06
4.20275	1.6425e-06
4.20425	1.6425e-06
4.20575	1.6425e-06
4.20725	1.6425e-06
4.20875	1.6425e-06
4.21025	3.285e-06
4.21175	1.6425e-06
4.21325	1.6425e-06
4.21475	1.6425e-06
4.21625	1.6425e-06
4.21775	1.6425e-06
4.21925	1.6425e-06
4.22075	1.6425e-06
4.22225	1.6425e-06
4.22375	1.6425e-06
4.22525	1.6425e-06
4.22675	1.6425e-06
4.22825	1.6425e-06
4.22975	1.6425e-06
4.23125	1.6425e-06
4.23275	1.6425e-06
4.23425	1.6425e-06
4.23575	1.6425e-06
4.23725	1.6425e-06
4.23875	1.6425e-06
4.24025	1.6425e-06
4.24175	1.6425e-06
4.24325	1.6425e-06
4.24475	1.6425e-06
4.24625	3.285e-06
4.24775	1.6425e-06
4.24925	1.6425e-06
4.25075	1.6425e-06
4.25225	3.285e-06
4.25375	1.6425e-06
4.25525	1.6425e-06
4.25675	1.6425e-06
4.25825	1.6425e-06
4.25975	1.6425e-06
4.26125	1.6425e-06
4.26275	1.6425e-06
4.26425	1.6425e-06
4.26575	1.6425e-06
4.26725	1.6425e-06
4.26875	1.6425e-06
4.27025	1.6425e-06
4.27175	1.6425e-06
4.27325	1.6425e-06
4.27475	1.6425e-06
4.27625	1.6425e-06
4.27775	3.285e-06
4.27925	1.6425e-06
4.28075	1.6425e-06
4.28225	1.6425e-06
4.28375	1.6425e-06
4.28525	1.6425e-06
4.28675	1.6425e-06
4.28825	1.6425e-06
4.28975	3.285e-06
4.29125	1.6425e-06
4.29275	1.6425e-06
4.29425	1.6425e-06
4.29575	1.6425e-06
4.29725	1.6425e-06
4.29875	1.6425e-06
4.30025	1.6425e-06
4.30175	1.6425e-06
4.30325	1.6425e-06
4.30475	1.6425e-06
4.30625	1.6425e-06
4.30775	1.6425e-06
4.30925	1.6425e-06
4.31075	1.6425e-06
4.31225	4.9275e-06
4.31375	1.6425e-06
4.31525	1.6425e-06
4.31675	1.6425e-06
4.31825	1.6425e-06
4.31975	1.6425e-06
4.32125	1.6425e-06
4.32275	1.6425e-06
4.32425	1.6425e-06
4.32575	1.6425e-06
4.32725	1.6425e-06
4.32875	1.6425e-06
4.33025	3.285e-06
4.33175	1.6425e-06
4.33325	1.6425e-06
4.33475	4.9275e-06
4.33625	1.6425e-06
4.33775	1.6425e-06
4.33925	1.6425e-06
4.34075	3.285e-06
4.34225	3.285e-06
4.34375	1.6425e-06
4.34525	1.6425e-06
4.34675	1.6425e-06
4.34825	3.285e-06
4.34975	1.6425e-06
4.35125	1.6425e-06
4.35275	1.6425e-06
4.35425	1.6425e-06
4.35575	1.6425e-06
4.35725	1.6425e-06
4.35875	1.6425e-06
4.36025	1.6425e-06
4.36175	1.6425e-06
4.36325	1.6425e-06
4.36475	1.6425e-06
4.36625	3.285e-06
4.36775	1.6425e-06
4.36925	1.6425e-06
4.37075	1.6425e-06
4.37225	1.6425e-06
4.37375	1.6425e-06
4.37525	1.6425e-06
4.37675	1.6425e-06
4.37825	1.6425e-06
4.37975	1.6425e-06
4.38125	1.6425e-06
4.38275	1.6425e-06
4.38425	1.6425e-06
4.38575	1.6425e-06
4.38725	1.6425e-06
4.38875	1.6425e-06
4.39025	3.285e-06
4.39175	1.6425e-06
4.39325	1.6425e-06
4.39475	1.6425e-06
4.39625	1.6425e-06
4.39775	1.6425e-06
4.39925	1.6425e-06
4.40075	1.6425e-06
4.40225	4.9275e-06
4.40375	1.6425e-06
4.40525	1.6425e-06
4.40675	1.6425e-06
4.40825	3.285e-06
4.40975	1.6425e-06
4.41125	1.6425e-06
4.41275	1.6425e-06
4.41425	1.6425e-06
4.41575	1.6425e-06
4.41725	1.6425e-06
4.41875	1.6425e-06
4.42025	3.285e-06
4.42175	1.6425e-06
4.42325	1.6425e-06
4.42475	1.6425e-06
4.42625	1.6425e-06
4.42775	1.6425e-06
4.42925	1.6425e-06
4.43075	1.6425e-06
4.43225	1.6425e-06
4.43375	1.6425e-06
4.43525	1.6425e-06
4.43675	1.6425e-06
4.43825	1.6425e-06
4.43975	1.6425e-06
4.44125	1.6425e-06
4.44275	1.6425e-06
4.44425	1.6425e-06
4.44575	1.6425e-06
4.44725	1.6425e-06
4.44875	1.6425e-06
4.45025	1.6425e-06
4.45175	1.6425e-06
4.45325	1.6425e-06
4.45475	1.6425e-06
4.45625	1.6425e-06
4.45775	1.6425e-06
4.45925	1.6425e-06
4.46075	1.6425e-06
4.46225	3.285e-06
4.46375	4.9275e-06
4.46525	1.6425e-06
4.46675	1.6425e-06
4.46825	1.6425e-06
4.46975	1.6425e-06
4.47125	1.6425e-06
4.47275	3.285e-06
4.47425	3.285e-06
4.47575	1.6425e-06
4.47725	1.6425e-06
4.47875	1.6425e-06
4.48025	1.6425e-06
4.48175	1.6425e-06
4.48325	1.6425e-06
4.48475	1.6425e-06
4.48625	1.6425e-06
4.48775	1.6425e-06
4.48925	1.6425e-06
4.49075	3.285e-06
4.49225	1.6425e-06
4.49375	1.6425e-06
4.49525	1.6425e-06
4.49675	3.285e-06
4.49825	1.6425e-06
4.49975	1.6425e-06
4.50125	1.6425e-06
4.50275	1.6425e-06
4.50425	1.6425e-06
4.50575	1.6425e-06
4.50725	1.6425e-06
4.50875	1.6425e-06
4.51025	1.6425e-06
4.51175	1.6425e-06
4.51325	1.6425e-06
4.51475	1.6425e-06
4.51625	1.6425e-06
4.51775	1.6425e-06
4.51925	1.6425e-06
4.52075	1.6425e-06
4.52225	1.6425e-06
4.52375	1.6425e-06
4.52525	1.6425e-06
4.52675	1.6425e-06
4.52825	1.6425e-06
4.52975	1.6425e-06
4.53125	1.6425e-06
4.53275	1.6425e-06
4.53425	1.6425e-06
4.53575	1.6425e-06
4.53725	1.6425e-06
4.53875	1.6425e-06
4.54025	1.6425e-06
4.54175	1.6425e-06
4.54325	1.6425e-06
4.54475	1.6425e-06
4.54625	1.6425e-06
4.54775	1.6425e-06
4.54925	1.6425e-06
4.55075	1.6425e-06
4.55225	1.6425e-06
4.55375	1.6425e-06
4.55525	1.6425e-06
4.55675	1.6425e-06
4.55825	1.6425e-06
4.55975	1.6425e-06
4.56125	1.6425e-06
4.56275	1.6425e-06
4.56425	1.6425e-06
4.56575	1.6425e-06
4.56725	1.6425e-06
4.56875	1.6425e-06
4.57025	1.6425e-06
4.57175	1.6425e-06
4.57325	1.6425e-06
4.57475	1.6425e-06
4.57625	3.285e-06
4.57775	1.6425e-06
4.57925	1.6425e-06
4.58075	3.285e-06
4.58225	1.6425e-06
4.58375	1.6425e-06
4.58525	1.6425e-06
4.58675	1.6425e-06
4.58825	1.6425e-06
4.58975	1.6425e-06
4.59125	1.6425e-06
4.59275	3.285e-06
4.59425	1.6425e-06
4.59575	1.6425e-06
4.59725	1.6425e-06
4.59875	1.6425e-06
4.60025	1.6425e-06
4.60175	1.6425e-06
4.60325	1.6425e-06
4.60475	1.6425e-06
4.60625	1.6425e-06
4.60775	1.6425e-06
4.60925	1.6425e-06
4.61075	3.285e-06
4.61225	1.6425e-06
4.61375	1.6425e-06
4.61525	1.6425e-06
4.61675	1.6425e-06
4.61825	1.6425e-06
4.61975	1.6425e-06
4.62125	1.6425e-06
4.62275	1.6425e-06
4.62425	1.6425e-06
4.62575	3.285e-06
4.62725	1.6425e-06
4.62875	1.6425e-06
4.63025	1.6425e-06
4.63175	1.6425e-06
4.63325	1.6425e-06
4.63475	1.6425e-06
4.63625	1.6425e-06
4.63775	1.6425e-06
4.63925	1.6425e-06
4.64075	1.6425e-06
4.64225	1.6425e-06
4.64375	3.285e-06
4.64525	1.6425e-06
4.64675	1.6425e-06
4.64825	1.6425e-06
4.64975	1.6425e-06
4.65125	1.6425e-06
4.65275	1.6425e-06
4.65425	1.6425e-06
4.65575	1.6425e-06
4.65725	1.6425e-06
4.65875	1.6425e-06
4.66025	1.6425e-06
4.66175	1.6425e-06
4.66325	1.6425e-06
4.66475	1.6425e-06
4.66625	1.6425e-06
4.66775	1.6425e-06
4.66925	1.6425e-06
4.67075	1.6425e-06
4.67225	1.6425e-06
4.67375	1.6425e-06
4.67525	1.6425e-06
4.67675	1.6425e-06
4.67825	1.6425e-06
4.67975	1.6425e-06
4.68125	1.6425e-06
4.68275	1.6425e-06
4.68425	1.6425e-06
4.68575	1.6425e-06
4.68725	1.6425e-06
4.68875	1.6425e-06
4.69025	1.6425e-06
4.69175	1.6425e-06
4.69325	1.6425e-06
4.69475	1.6425e-06
4.69625	1.6425e-06
4.69775	3.285e-06
4.69925	1.6425e-06
4.70075	1.6425e-06
4.70225	1.6425e-06
4.70375	1.6425e-06
4.70525	3.285e-06
4.70675	1.6425e-06
4.70825	4.9275e-06
4.70975	3.285e-06
4.71125	1.6425e-06
4.71275	1.6425e-06
4.71425	1.6425e-06
4.71575	1.6425e-06
4.71725	1.6425e-06
4.71875	3.285e-06
4.72025	1.6425e-06
4.72175	1.6425e-06
4.72325	1.6425e-06
4.72475	1.6425e-06
4.72625	1.6425e-06
4.72775	1.6425e-06
4.72925	1.6425e-06
4.73075	1.6425e-06
4.73225	3.285e-06
4.73375	3.285e-06
4.73525	1.6425e-06
4.73675	1.6425e-06
4.73825	1.6425e-06
4.73975	1.6425e-06
4.74125	1.6425e-06
4.74275	1.6425e-06
4.74425	1.6425e-06
4.74575	3.285e-06
4.74725	1.6425e-06
4.74875	1.6425e-06
4.75025	1.6425e-06
4.75175	1.6425e-06
4.75325	1.6425e-06
4.75475	1.6425e-06
4.75625	1.6425e-06
4.75775	1.6425e-06
4.75925	1.6425e-06
4.76075	1.6425e-06
4.76225	1.6425e-06
4.76375	1.6425e-06
4.76525	1.6425e-06
4.76675	1.6425e-06
4.76825	1.6425e-06
4.76975	1.6425e-06
4.77125	1.6425e-06
4.77275	1.6425e-06
4.77425	1.6425e-06
4.77575	1.6425e-06
4.77725	1.6425e-06
4.77875	1.6425e-06
4.78025	1.6425e-06
4.78175	3.285e-06
4.78325	3.285e-06
4.78475	1.6425e-06
4.78625	1.6425e-06
4.78775	1.6425e-06
4.78925	1.6425e-06
4.79075	1.6425e-06
4.79225	1.6425e-06
4.79375	1.6425e-06
4.79525	1.6425e-06
4.79675	1.6425e-06
4.79825	4.9275e-06
4.79975	1.6425e-06
4.80125	1.6425e-06
4.80275	4.9275e-06
4.80425	1.6425e-06
4.80575	3.285e-06
4.80725	4.9275e-06
4.80875	1.6425e-06
4.81025	1.6425e-06
4.81175	1.6425e-06
4.81325	1.6425e-06
4.81475	6.57e-06
4.81625	1.6425e-06
4.81775	1.6425e-06
4.81925	1.6425e-06
4.82075	4.9275e-06
4.82225	3.285e-06
4.82375	1.6425e-06
4.82525	1.6425e-06
4.82675	8.2125e-06
4.82825	6.57e-06
4.82975	4.9275e-06
4.83125	8.2125e-06
4.83275	1.314e-05
4.83425	8.2125e-06
4.83575	3.285e-06
4.83725	8.2125e-06
4.83875	9.855e-06
4.84025	1.14975e-05
4.84175	1.47825e-05
4.84325	1.47825e-05
4.84475	9.855e-06
4.84625	1.47825e-05
4.84775	1.314e-05
4.84925	9.855e-06
4.85075	1.314e-05
4.85225	1.314e-05
4.85375	1.47825e-05
4.85525	1.314e-05
4.85675	1.6425e-05
4.85825	9.855e-06
4.85975	1.14975e-05
4.86125	1.47825e-05
4.86275	1.314e-05
4.86425	1.14975e-05
4.86575	1.314e-05
4.86725	1.14975e-05
4.86875	1.314e-05
4.87025	4.9275e-06
4.87175	1.6425e-05
4.87325	4.9275e-06
4.87475	4.9275e-06
4.87625	8.2125e-06
4.87775	4.9275e-06
4.87925	1.14975e-05
4.88075	6.57e-06
4.88225	3.285e-06
4.88375	1.6425e-06
4.88525	4.9275e-06
4.88675	1.6425e-06
4.88825	3.285e-06
4.88975	1.6425e-06
4.89125	3.285e-06
4.89275	1.6425e-06
4.89425	3.285e-06
4.89575	1.6425e-06
4.89725	1.6425e-06
4.89875	4.9275e-06
4.90025	1.6425e-06
4.90175	1.6425e-06
4.90325	3.285e-06
4.90475	1.6425e-06
4.90625	1.6425e-06
4.90775	1.6425e-06
4.90925	1.6425e-06
4.91075	1.6425e-06
4.91225	1.6425e-06
4.91375	1.6425e-06
4.91525	1.6425e-06
4.91675	1.6425e-06
4.91825	1.6425e-06
4.91975	1.6425e-06
4.92125	1.6425e-06
4.92275	1.6425e-06
4.92425	1.6425e-06
4.92575	1.6425e-06
4.92725	1.6425e-06
4.92875	1.6425e-06
4.93025	1.6425e-06
4.93175	1.6425e-06
4.93325	1.6425e-06
4.93475	1.6425e-06
4.93625	1.6425e-06
4.93775	1.6425e-06
4.93925	1.6425e-06
4.94075	1.6425e-06
4.94225	1.6425e-06
4.94375	1.6425e-06
4.94525	1.6425e-06
4.94675	1.6425e-06
4.94825	1.6425e-06
4.94975	1.6425e-06
4.95125	1.6425e-06
4.95275	1.6425e-06
4.95425	1.6425e-06
4.95575	1.6425e-06
4.95725	1.6425e-06
4.95875	1.6425e-06
4.96025	1.6425e-06
4.96175	1.6425e-06
4.96325	1.6425e-06
4.96475	1.6425e-06
4.96625	1.6425e-06
4.96775	1.6425e-06
4.96925	1.6425e-06
4.97075	1.6425e-06
4.97225	1.6425e-06
4.97375	1.6425e-06
4.97525	1.6425e-06
4.97675	1.6425e-06
4.97825	1.6425e-06
4.97975	1.6425e-06
4.98125	1.6425e-06
4.98275	1.6425e-06
4.98425	1.6425e-06
4.98575	3.285e-06
4.98725	1.6425e-06
4.98875	1.6425e-06
4.99025	1.6425e-06
4.99175	1.6425e-06
4.99325	1.6425e-06
4.99475	1.6425e-06
4.99625	1.6425e-06
4.99775	1.6425e-06
4.99925	1.6425e-06
5.00075	1.6425e-06
5.00225	1.6425e-06
5.00375	1.6425e-06
5.00525	1.6425e-06
5.00675	1.6425e-06
5.00825	1.6425e-06
5.00975	1.6425e-06
5.01125	1.6425e-06
5.01275	1.6425e-06
5.01425	1.6425e-06
5.01575	1.6425e-06
5.01725	1.6425e-06
5.01875	3.285e-06
5.02025	1.6425e-06
5.02175	1.6425e-06
5.02325	1.6425e-06
5.02475	3.285e-06
5.02625	1.6425e-06
5.02775	1.6425e-06
5.02925	1.6425e-06
5.03075	1.6425e-06
5.03225	1.6425e-06
5.03375	1.6425e-06
5.03525	1.6425e-06
5.03675	1.6425e-06
5.03825	1.6425e-06
5.03975	1.6425e-06
5.04125	1.6425e-06
5.04275	1.6425e-06
5.04425	3.285e-06
5.04575	1.6425e-06
5.04725	1.6425e-06
5.04875	1.6425e-06
5.05025	1.6425e-06
5.05175	1.6425e-06
5.05325	1.6425e-06
5.05475	1.6425e-06
5.05625	1.6425e-06
5.05775	1.6425e-06
5.05925	1.6425e-06
5.06075	1.6425e-06
5.06225	1.6425e-06
5.06375	1.6425e-06
5.06525	1.6425e-06
5.06675	1.6425e-06
5.06825	1.6425e-06
5.06975	1.6425e-06
5.07125	1.6425e-06
5.07275	1.6425e-06
5.07425	1.6425e-06
5.07575	1.6425e-06
5.07725	1.6425e-06
5.07875	1.6425e-06
5.08025	1.6425e-06
5.08175	1.6425e-06
5.08325	1.6425e-06
5.08475	1.6425e-06
5.08625	1.6425e-06
5.08775	1.6425e-06
5.08925	1.6425e-06
5.09075	1.6425e-06
5.09225	1.6425e-06
5.09375	1.6425e-06
5.09525	1.6425e-06
5.09675	1.6425e-06
5.09825	1.6425e-06
5.09975	1.6425e-06
5.10125	1.6425e-06
5.10275	1.6425e-06
5.10425	1.6425e-06
5.10575	1.6425e-06
5.10725	1.6425e-06
5.10875	1.6425e-06
5.11025	1.6425e-06
5.11175	1.6425e-06
5.11325	1.6425e-06
5.11475	1.6425e-06
5.11625	1.6425e-06
5.11775	1.6425e-06
5.11925	1.6425e-06
5.12075	1.6425e-06
5.12225	1.6425e-06
5.12375	1.6425e-06
5.12525	1.6425e-06
5.12675	1.6425e-06
5.12825	1.6425e-06
5.12975	1.6425e-06
5.13125	1.6425e-06
5.13275	1.6425e-06
5.13425	1.6425e-06
5.13575	1.6425e-06
5.13725	1.6425e-06
5.13875	1.6425e-06
5.14025	1.6425e-06
5.14175	1.6425e-06
5.14325	1.6425e-06
5.14475	1.6425e-06
5.14625	1.6425e-06
5.14775	1.6425e-06
5.14925	1.6425e-06
5.15075	1.6425e-06
5.15225	1.6425e-06
5.15375	1.6425e-06
5.15525	1.6425e-06
5.15675	1.6425e-06
5.15825	1.6425e-06
5.15975	1.6425e-06
5.16125	1.6425e-06
5.16275	1.6425e-06
5.16425	1.6425e-06
5.16575	1.6425e-06
5.16725	1.6425e-06
5.16875	1.6425e-06
5.17025	1.6425e-06
5.17175	1.6425e-06
5.17325	1.6425e-06
5.17475	1.6425e-06
5.17625	1.6425e-06
5.17775	1.6425e-06
5.17925	1.6425e-06
5.18075	1.6425e-06
5.18225	1.6425e-06
5.18375	1.6425e-06
5.18525	1.6425e-06
5.18675	1.6425e-06
5.18825	1.6425e-06
5.18975	1.6425e-06
5.19125	1.6425e-06
5.19275	1.6425e-06
5.19425	1.6425e-06
5.19575	1.6425e-06
5.19725	1.6425e-06
5.19875	1.6425e-06
5.20025	1.6425e-06
5.20175	1.6425e-06
5.20325	1.6425e-06
5.20475	1.6425e-06
5.20625	1.6425e-06
5.20775	3.285e-06
5.20925	1.6425e-06
5.21075	1.6425e-06
5.21225	1.6425e-06
5.21375	1.6425e-06
5.21525	1.6425e-06
5.21675	1.6425e-06
5.21825	1.6425e-06
5.21975	1.6425e-06
5.22125	1.6425e-06
5.22275	1.6425e-06
5.22425	1.6425e-06
5.22575	1.6425e-06
5.22725	1.6425e-06
5.22875	1.6425e-06
5.23025	1.6425e-06
5.23175	1.6425e-06
5.23325	1.6425e-06
5.23475	1.6425e-06
5.23625	3.285e-06
5.23775	1.6425e-06
5.23925	1.6425e-06
5.24075	1.6425e-06
5.24225	3.285e-06
5.24375	1.6425e-06
5.24525	1.6425e-06
5.24675	1.6425e-06
5.24825	1.6425e-06
5.24975	1.6425e-06
5.25125	1.6425e-06
5.25275	1.6425e-06
5.25425	1.6425e-06
5.25575	1.6425e-06
5.25725	1.6425e-06
5.25875	1.6425e-06
